route_id,sequence,type,name,lat,lon,prev_lat,prev_lon,dist_from_prev
route_2076,9,Stop,,43.71,10.388,43.71,10.384,321.51
route_2076,10,Location,Stazione San Rossore,43.711,10.39,43.71,10.388,195.46
route_2077,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2077,1,Stop,,43.702,10.364,43.7,10.362,274.42
route_2077,2,Stop,,43.707,10.374,43.702,10.364,977.38
route_2077,3,Stop,,43.707,10.374,43.707,10.374,0.00
route_2077,4,Stop,,43.707,10.374,43.707,10.374,0.00
route_2077,5,Stop,,43.707,10.375,43.707,10.374,80.38
route_2077,6,Stop,,43.709,10.379,43.707,10.375,390.94
route_2077,7,Stop,,43.709,10.381,43.709,10.379,160.76
route_2077,8,Stop,,43.71,10.384,43.709,10.381,265.54
route_2077,9,Stop,,43.709,10.386,43.71,10.384,195.46
route_2077,10,Location,Parco San Rossore,43.71,10.388,43.709,10.386,195.46
route_210,0,Location,Via Aretino Spinello 11,43.715,10.4,,,
route_210,1,Stop,,43.716,10.395,43.715,10.4,416.95
route_210,2,Stop,,43.717,10.4,43.716,10.395,416.94
route_210,3,Stop,,43.715,10.407,43.717,10.4,604.94
route_210,4,Stop,,43.711,10.409,43.715,10.407,472.94
route_210,5,Stop,,43.71,10.415,43.711,10.409,494.91
route_210,6,Stop,,43.711,10.42,43.71,10.415,416.98
route_210,7,Stop,,43.71,10.427,43.711,10.42,573.52
route_210,8,Stop,,43.707,10.434,43.71,10.427,654.11
route_210,9,Stop,,43.707,10.435,43.707,10.434,80.38
route_210,10,Location,Pizzeria Colignola,43.709,10.43,43.707,10.435,459.32
route_2100,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2100,1,Stop,,43.707,10.374,43.7,10.362,1239.50
route_2100,2,Stop,,43.707,10.374,43.707,10.374,0.00
route_2100,3,Stop,,43.709,10.381,43.707,10.374,605.01
route_2100,4,Stop,,43.71,10.388,43.709,10.381,573.53
route_2100,5,Stop,,43.711,10.394,43.71,10.388,494.91
route_2100,6,Stop,,43.71,10.4,43.711,10.394,494.91
route_2100,7,Stop,,43.71,10.407,43.71,10.4,562.64
route_2100,8,Stop,,43.71,10.415,43.71,10.407,643.01
route_2100,9,Stop,,43.711,10.421,43.71,10.415,494.91
route_2100,10,Location,Hotel San Ranieri,43.715,10.421,43.711,10.421,444.78
route_2101,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2101,1,Stop,,43.707,10.374,43.7,10.362,1239.50
route_2101,2,Stop,,43.707,10.374,43.707,10.374,0.00
route_2101,3,Stop,,43.709,10.379,43.707,10.374,459.32
route_2101,4,Stop,,43.71,10.384,43.709,10.379,416.99
route_2101,5,Stop,,43.712,10.391,43.71,10.384,604.99
route_2101,6,Stop,,43.71,10.396,43.712,10.391,459.31
route_2101,7,Stop,,43.71,10.402,43.71,10.396,482.26
route_2101,8,Stop,,43.71,10.407,43.71,10.402,401.88
route_2101,9,Stop,,43.71,10.415,43.71,10.407,643.01
route_2101,10,Location,Esselunga Cisanello,43.711,10.42,43.71,10.415,416.98
route_2102,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2102,1,Stop,,43.703,10.367,43.7,10.362,522.34
route_2102,2,Stop,,43.707,10.374,43.703,10.367,717.25
route_2102,3,Stop,,43.707,10.377,43.707,10.374,241.14
route_2102,4,Stop,,43.708,10.383,43.707,10.377,494.93
route_2102,5,Stop,,43.704,10.387,43.708,10.383,548.83
route_2102,6,Stop,,43.703,10.387,43.704,10.387,111.19
route_2102,7,Stop,,43.699,10.389,43.703,10.387,472.95
route_2102,8,Stop,,43.694,10.387,43.699,10.389,578.76
route_2102,9,Stop,,43.691,10.385,43.694,10.387,370.32
route_2102,10,Location,Piscina Comunale Camalich,43.687,10.383,43.691,10.385,472.96
route_2103,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2103,1,Stop,,43.702,10.365,43.7,10.362,328.05
route_2103,2,Stop,,43.707,10.374,43.702,10.365,912.41
route_2103,3,Stop,,43.707,10.374,43.707,10.374,0.00
route_2103,4,Stop,,43.707,10.374,43.707,10.374,0.00
route_2103,5,Stop,,43.707,10.377,43.707,10.374,241.14
route_2103,6,Stop,,43.708,10.38,43.707,10.377,265.54
route_2103,7,Stop,,43.708,10.384,43.708,10.38,321.52
route_2103,8,Stop,,43.707,10.386,43.708,10.384,195.47
route_2103,9,Stop,,43.704,10.387,43.707,10.386,343.13
route_2103,10,Location,Conad Pian di Marco,43.703,10.387,43.704,10.387,111.19
route_2104,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2104,1,Stop,,43.703,10.366,43.7,10.362,463.33
route_2104,2,Stop,,43.707,10.374,43.703,10.366,781.90
route_2104,3,Stop,,43.707,10.374,43.707,10.374,0.00
route_2104,4,Stop,,43.707,10.379,43.707,10.374,401.90
route_2104,5,Stop,,43.708,10.384,43.707,10.379,417.00
route_2104,6,Stop,,43.704,10.387,43.708,10.384,505.95
route_2104,7,Stop,,43.703,10.387,43.704,10.387,111.19
route_2104,8,Stop,,43.7,10.389,43.703,10.387,370.31
route_2104,9,Stop,,43.697,10.388,43.7,10.389,343.14
route_2104,10,Location,Hotel Galilei Pisa,43.693,10.387,43.697,10.388,451.99
route_2105,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2105,1,Stop,,43.703,10.367,43.7,10.362,522.34
route_2105,2,Stop,,43.707,10.374,43.703,10.367,717.25
route_2105,3,Stop,,43.708,10.377,43.707,10.374,265.54
route_2105,4,Stop,,43.71,10.381,43.708,10.377,390.93
route_2105,5,Stop,,43.71,10.388,43.71,10.381,562.64
route_2105,6,Stop,,43.711,10.392,43.71,10.388,340.19
route_2105,7,Stop,,43.71,10.398,43.711,10.392,494.91
route_2105,8,Stop,,43.71,10.403,43.71,10.398,401.88
route_2105,9,Stop,,43.71,10.408,43.71,10.403,401.88
route_2105,10,Location,Pizzeria Pisanova,43.71,10.413,43.71,10.408,401.88
route_2106,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2106,1,Stop,,43.698,10.36,43.7,10.362,274.42
route_2106,2,Stop,,43.698,10.363,43.698,10.36,241.18
route_2106,3,Stop,,43.699,10.366,43.698,10.363,265.58
route_2106,4,Stop,,43.696,10.366,43.699,10.366,333.58
route_2106,5,Stop,,43.694,10.367,43.696,10.366,236.48
route_2106,6,Stop,,43.692,10.367,43.694,10.367,222.39
route_2106,7,Stop,,43.69,10.367,43.692,10.367,222.39
route_2106,8,Stop,,43.688,10.368,43.69,10.367,236.48
route_2106,9,Stop,,43.687,10.37,43.688,10.368,195.51
route_2106,10,Location,Eurospin Ospedaletto,43.686,10.373,43.687,10.37,265.62
route_2107,0,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,,,
route_2107,1,Stop,,43.707,10.374,43.7,10.362,1239.50
route_2107,2,Stop,,43.707,10.374,43.707,10.374,0.00
route_2107,3,Stop,,43.709,10.374,43.707,10.374,222.39
route_2107,4,Stop,,43.711,10.381,43.709,10.374,604.99
route_2107,5,Stop,,43.716,10.383,43.711,10.381,578.75
route_2107,6,Stop,,43.723,10.38,43.716,10.383,814.85
route_2107,7,Stop,,43.723,10.38,43.723,10.38,0.00
route_2107,8,Stop,,43.723,10.373,43.723,10.38,562.52
route_2107,9,Stop,,43.722,10.367,43.723,10.373,494.82
route_2107,10,Location,McDonald's Barbaricina,43.721,10.362,43.722,10.367,416.91
route_211,0,Location,Via Aretino Spinello 11,43.715,10.4,,,
route_211,1,Stop,,43.716,10.395,43.715,10.4,416.95
route_211,2,Stop,,43.716,10.402,43.716,10.395,562.58
route_211,3,Stop,,43.714,10.409,43.716,10.402,604.95
route_211,4,Stop,,43.719,10.409,43.714,10.409,555.97
route_211,5,Stop,,43.722,10.407,43.719,10.409,370.29
route_211,6,Stop,,43.725,10.411,43.722,10.407,463.25
route_211,7,Stop,,43.729,10.418,43.725,10.411,717.09
route_211,8,Stop,,43.733,10.422,43.729,10.418,548.75
route_211,9,Stop,,43.738,10.424,43.733,10.422,578.73
route_211,10,Location,Supermercato Coop Ghezzano,43.741,10.425,43.738,10.424,343.12
route_212,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_212,1,Stop,,43.716,10.399,43.716,10.402,241.11
route_212,2,Stop,,43.716,10.395,43.716,10.399,321.48
route_212,3,Stop,,43.714,10.392,43.716,10.395,328.01
route_212,4,Stop,,43.715,10.388,43.714,10.392,340.17
route_212,5,Stop,,43.718,10.389,43.715,10.388,343.13
route_212,6,Stop,,43.721,10.392,43.718,10.389,411.59
route_212,7,Stop,,43.723,10.392,43.721,10.392,222.39
route_212,8,Stop,,43.725,10.392,43.723,10.392,222.39
route_212,9,Stop,,43.724,10.397,43.725,10.392,416.89
route_212,10,Location,Torre,43.723,10.398,43.724,10.397,137.19
route_213,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_213,1,Stop,,43.716,10.4,43.716,10.402,160.74
route_213,2,Stop,,43.716,10.398,43.716,10.4,160.74
route_213,3,Stop,,43.714,10.395,43.716,10.398,328.01
route_213,4,Stop,,43.714,10.394,43.714,10.395,80.37
route_213,5,Stop,,43.713,10.392,43.714,10.394,195.46
route_213,6,Stop,,43.711,10.392,43.713,10.392,222.39
route_213,7,Stop,,43.711,10.394,43.711,10.392,160.75
route_213,8,Stop,,43.71,10.396,43.711,10.394,195.46
route_213,9,Stop,,43.709,10.396,43.71,10.396,111.19
route_213,10,Location,Stazione Pisa Centrale,43.709,10.397,43.709,10.396,80.38
route_2130,0,Location,Eurospin Ospedaletto,43.686,10.373,,,
route_2130,1,Stop,,43.688,10.368,43.686,10.373,459.45
route_2130,2,Stop,,43.691,10.367,43.688,10.368,343.14
route_2130,3,Stop,,43.695,10.367,43.691,10.367,444.78
route_2130,4,Stop,,43.699,10.366,43.695,10.367,451.99
route_2130,5,Stop,,43.703,10.369,43.699,10.366,505.95
route_2130,6,Stop,,43.705,10.372,43.703,10.369,328.04
route_2130,7,Stop,,43.707,10.376,43.705,10.372,390.95
route_2130,8,Stop,,43.709,10.381,43.707,10.376,459.32
route_2130,9,Stop,,43.71,10.385,43.709,10.381,340.20
route_2130,10,Location,Parco San Rossore,43.71,10.388,43.71,10.385,241.13
route_2131,0,Location,Eurospin Ospedaletto,43.686,10.373,,,
route_2131,1,Stop,,43.688,10.368,43.686,10.373,459.45
route_2131,2,Stop,,43.692,10.367,43.688,10.368,451.99
route_2131,3,Stop,,43.696,10.366,43.692,10.367,451.99
route_2131,4,Stop,,43.701,10.367,43.696,10.366,561.76
route_2131,5,Stop,,43.704,10.37,43.701,10.367,411.63
route_2131,6,Stop,,43.706,10.375,43.704,10.37,459.34
route_2131,7,Stop,,43.709,10.379,43.706,10.375,463.31
route_2131,8,Stop,,43.71,10.384,43.709,10.379,416.99
route_2131,9,Stop,,43.711,10.39,43.71,10.384,494.91
route_2131,10,Location,Lidl Pisa,43.713,10.392,43.711,10.39,274.40
route_2132,0,Location,Eurospin Ospedaletto,43.686,10.373,,,
route_2132,1,Stop,,43.688,10.367,43.686,10.373,531.24
route_2132,2,Stop,,43.693,10.367,43.688,10.367,555.97
route_2132,3,Stop,,43.698,10.366,43.693,10.367,561.76
route_2132,4,Stop,,43.703,10.369,43.698,10.366,606.03
route_2132,5,Stop,,43.705,10.373,43.703,10.369,390.95
route_2132,6,Stop,,43.707,10.379,43.705,10.373,531.10
route_2132,7,Stop,,43.708,10.385,43.707,10.379,494.93
route_2132,8,Stop,,43.704,10.387,43.708,10.385,472.94
route_2132,9,Stop,,43.7,10.389,43.704,10.387,472.95
route_2132,10,Location,McDonald's Pisa Aurelia,43.702,10.389,43.7,10.389,222.39
route_2133,0,Location,Eurospin Ospedaletto,43.686,10.373,,,
route_2133,1,Stop,,43.691,10.367,43.686,10.373,736.10
route_2133,2,Stop,,43.699,10.366,43.691,10.367,893.19
route_2133,3,Stop,,43.705,10.372,43.699,10.366,823.26
route_2133,4,Stop,,43.71,10.375,43.705,10.372,606.02
route_2133,5,Stop,,43.713,10.384,43.71,10.375,796.59
route_2133,6,Stop,,43.723,10.38,43.713,10.384,1157.48
route_2133,7,Stop,,43.724,10.387,43.723,10.38,573.40
route_2133,8,Stop,,43.724,10.397,43.724,10.387,803.58
route_2133,9,Stop,,43.724,10.407,43.724,10.397,803.58
route_2133,10,Location,Parcheggio Via Paparelli,43.727,10.415,43.724,10.407,724.25
route_214,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_214,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_214,2,Stop,,43.715,10.405,43.716,10.405,111.19
route_214,3,Stop,,43.715,10.407,43.715,10.405,160.74
route_214,4,Stop,,43.714,10.408,43.715,10.407,137.20
route_214,5,Stop,,43.715,10.409,43.714,10.408,137.20
route_214,6,Stop,,43.716,10.409,43.715,10.409,111.19
route_214,7,Stop,,43.719,10.41,43.716,10.409,343.13
route_214,8,Stop,,43.719,10.41,43.719,10.41,0.00
route_214,9,Stop,,43.719,10.409,43.719,10.41,80.36
route_214,10,Location,Universita di Pisa,43.719,10.408,43.719,10.409,80.36
route_215,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_215,1,Stop,,43.716,10.402,43.716,10.402,0.00
route_215,2,Stop,,43.716,10.402,43.716,10.402,0.00
route_215,3,Stop,,43.716,10.401,43.716,10.402,80.37
route_215,4,Stop,,43.716,10.401,43.716,10.401,0.00
route_215,5,Stop,,43.716,10.401,43.716,10.401,0.00
route_215,6,Stop,,43.716,10.4,43.716,10.401,80.37
route_215,7,Stop,,43.716,10.4,43.716,10.4,0.00
route_215,8,Stop,,43.715,10.4,43.716,10.4,111.19
route_215,9,Stop,,43.715,10.4,43.715,10.4,0.00
route_215,10,Location,Via Aretino Spinello 11,43.715,10.4,43.715,10.4,0.00
route_216,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_216,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_216,2,Stop,,43.716,10.405,43.716,10.405,0.00
route_216,3,Stop,,43.715,10.405,43.716,10.405,111.19
route_216,4,Stop,,43.715,10.407,43.715,10.405,160.74
route_216,5,Stop,,43.715,10.407,43.715,10.407,0.00
route_216,6,Stop,,43.716,10.407,43.715,10.407,111.19
route_216,7,Stop,,43.716,10.406,43.716,10.407,80.37
route_216,8,Stop,,43.716,10.406,43.716,10.406,0.00
route_216,9,Stop,,43.716,10.404,43.716,10.406,160.74
route_216,10,Location,Via Gabriele Vettori 18,43.717,10.404,43.716,10.404,111.19
route_217,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_217,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_217,2,Stop,,43.716,10.405,43.716,10.405,0.00
route_217,3,Stop,,43.715,10.405,43.716,10.405,111.19
route_217,4,Stop,,43.715,10.407,43.715,10.405,160.74
route_217,5,Stop,,43.715,10.407,43.715,10.407,0.00
route_217,6,Stop,,43.716,10.407,43.715,10.407,111.19
route_217,7,Stop,,43.717,10.407,43.716,10.407,111.19
route_217,8,Stop,,43.716,10.406,43.717,10.407,137.20
route_217,9,Stop,,43.717,10.406,43.716,10.406,111.19
route_217,10,Location,Facolta di Ingegneria Polo A,43.718,10.406,43.717,10.406,111.19
route_240,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_240,1,Stop,,43.715,10.407,43.716,10.402,416.95
route_240,2,Stop,,43.713,10.409,43.715,10.407,274.40
route_240,3,Stop,,43.71,10.409,43.713,10.409,333.58
route_240,4,Stop,,43.71,10.406,43.71,10.409,241.13
route_240,5,Stop,,43.709,10.403,43.71,10.406,265.54
route_240,6,Stop,,43.707,10.403,43.709,10.403,222.39
route_240,7,Stop,,43.705,10.401,43.707,10.403,274.41
route_240,8,Stop,,43.706,10.398,43.705,10.401,265.55
route_240,9,Stop,,43.707,10.394,43.706,10.398,340.21
route_240,10,Location,Supermercato Coop San Giusto,43.706,10.392,43.707,10.394,195.47
route_241,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_241,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_241,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_241,3,Stop,,43.714,10.408,43.715,10.407,137.20
route_241,4,Stop,,43.713,10.409,43.714,10.408,137.20
route_241,5,Stop,,43.711,10.409,43.713,10.409,222.39
route_241,6,Stop,,43.71,10.409,43.711,10.409,111.19
route_241,7,Stop,,43.71,10.406,43.71,10.409,241.13
route_241,8,Stop,,43.71,10.405,43.71,10.406,80.38
route_241,9,Stop,,43.712,10.406,43.71,10.405,236.47
route_241,10,Location,Via Montanelli 66,43.713,10.406,43.712,10.406,111.19
route_242,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_242,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_242,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_242,3,Stop,,43.714,10.409,43.715,10.407,195.45
route_242,4,Stop,,43.711,10.409,43.714,10.409,333.58
route_242,5,Stop,,43.71,10.41,43.711,10.409,137.20
route_242,6,Stop,,43.71,10.411,43.71,10.41,80.38
route_242,7,Stop,,43.71,10.415,43.71,10.411,321.51
route_242,8,Stop,,43.711,10.417,43.71,10.415,195.46
route_242,9,Stop,,43.711,10.419,43.711,10.417,160.75
route_242,10,Location,Ristorante Tuscany 2,43.71,10.42,43.711,10.419,137.20
route_243,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_243,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_243,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_243,3,Stop,,43.714,10.409,43.715,10.407,195.45
route_243,4,Stop,,43.711,10.409,43.714,10.409,333.58
route_243,5,Stop,,43.71,10.41,43.711,10.409,137.20
route_243,6,Stop,,43.71,10.412,43.71,10.41,160.75
route_243,7,Stop,,43.708,10.414,43.71,10.412,274.41
route_243,8,Stop,,43.708,10.412,43.708,10.414,160.76
route_243,9,Stop,,43.707,10.414,43.708,10.412,195.47
route_243,10,Location,Euronics Pisa Cisanello,43.707,10.415,43.707,10.414,80.38
route_244,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_244,1,Stop,,43.715,10.405,43.716,10.402,265.51
route_244,2,Stop,,43.714,10.408,43.715,10.405,265.52
route_244,3,Stop,,43.711,10.409,43.714,10.408,343.13
route_244,4,Stop,,43.71,10.41,43.711,10.409,137.20
route_244,5,Stop,,43.71,10.412,43.71,10.41,160.75
route_244,6,Stop,,43.711,10.417,43.71,10.412,416.98
route_244,7,Stop,,43.711,10.42,43.711,10.417,241.13
route_244,8,Stop,,43.712,10.421,43.711,10.42,137.20
route_244,9,Stop,,43.714,10.42,43.712,10.421,236.47
route_244,10,Location,Hotel San Ranieri,43.715,10.421,43.714,10.42,137.20
route_245,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_245,1,Stop,,43.716,10.405,43.716,10.402,241.11
route_245,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_245,3,Stop,,43.714,10.408,43.715,10.407,137.20
route_245,4,Stop,,43.711,10.409,43.714,10.408,343.13
route_245,5,Stop,,43.711,10.409,43.711,10.409,0.00
route_245,6,Stop,,43.71,10.411,43.711,10.409,195.46
route_245,7,Stop,,43.71,10.415,43.71,10.411,321.51
route_245,8,Stop,,43.711,10.417,43.71,10.415,195.46
route_245,9,Stop,,43.711,10.42,43.711,10.417,241.13
route_245,10,Location,Esselunga Cisanello,43.711,10.42,43.711,10.42,0.00
route_246,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_246,1,Stop,,43.715,10.397,43.716,10.402,416.95
route_246,2,Stop,,43.714,10.392,43.715,10.397,416.95
route_246,3,Stop,,43.712,10.384,43.714,10.392,680.36
route_246,4,Stop,,43.712,10.384,43.712,10.384,0.00
route_246,5,Stop,,43.707,10.386,43.712,10.384,578.75
route_246,6,Stop,,43.703,10.387,43.707,10.386,451.99
route_246,7,Stop,,43.699,10.389,43.703,10.387,472.95
route_246,8,Stop,,43.694,10.387,43.699,10.389,578.76
route_246,9,Stop,,43.691,10.385,43.694,10.387,370.32
route_246,10,Location,Piscina Comunale Camalich,43.687,10.383,43.691,10.385,472.96
route_247,0,Location,Via Angelo Battelli 5,43.716,10.402,,,
route_247,1,Stop,,43.716,10.399,43.716,10.402,241.11
route_247,2,Stop,,43.716,10.395,43.716,10.399,321.48
route_247,3,Stop,,43.714,10.392,43.716,10.395,328.01
route_247,4,Stop,,43.713,10.389,43.714,10.392,265.52
route_247,5,Stop,,43.712,10.384,43.713,10.389,416.97
route_247,6,Stop,,43.713,10.383,43.712,10.384,137.20
route_247,7,Stop,,43.71,10.385,43.713,10.383,370.30
route_247,8,Stop,,43.708,10.386,43.71,10.385,236.47
route_247,9,Stop,,43.704,10.387,43.708,10.386,451.98
route_247,10,Location,Conad Pian di Marco,43.703,10.387,43.704,10.387,111.19
route_270,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_270,1,Stop,,43.718,10.404,43.717,10.404,111.19
route_270,2,Stop,,43.718,10.405,43.718,10.404,80.37
route_270,3,Stop,,43.718,10.405,43.718,10.405,0.00
route_270,4,Stop,,43.716,10.406,43.718,10.405,236.47
route_270,5,Stop,,43.716,10.406,43.716,10.406,0.00
route_270,6,Stop,,43.716,10.407,43.716,10.406,80.37
route_270,7,Stop,,43.716,10.407,43.716,10.407,0.00
route_270,8,Stop,,43.716,10.406,43.716,10.407,80.37
route_270,9,Stop,,43.717,10.406,43.716,10.406,111.19
route_270,10,Location,Facolta di Ingegneria Polo A,43.718,10.406,43.717,10.406,111.19
route_271,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_271,1,Stop,,43.717,10.404,43.717,10.404,0.00
route_271,2,Stop,,43.718,10.404,43.717,10.404,111.19
route_271,3,Stop,,43.718,10.404,43.718,10.404,0.00
route_271,4,Stop,,43.718,10.405,43.718,10.404,80.37
route_271,5,Stop,,43.718,10.405,43.718,10.405,0.00
route_271,6,Stop,,43.718,10.406,43.718,10.405,80.37
route_271,7,Stop,,43.718,10.407,43.718,10.406,80.37
route_271,8,Stop,,43.719,10.407,43.718,10.407,111.19
route_271,9,Stop,,43.719,10.407,43.719,10.407,0.00
route_271,10,Location,Polo Fibonacci,43.719,10.407,43.719,10.407,0.00
route_272,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_272,1,Stop,,43.716,10.405,43.717,10.404,137.20
route_272,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_272,3,Stop,,43.714,10.408,43.715,10.407,137.20
route_272,4,Stop,,43.714,10.406,43.714,10.408,160.74
route_272,5,Stop,,43.715,10.403,43.714,10.406,265.52
route_272,6,Stop,,43.715,10.403,43.715,10.403,0.00
route_272,7,Stop,,43.716,10.401,43.715,10.403,195.45
route_272,8,Stop,,43.715,10.399,43.716,10.401,195.45
route_272,9,Stop,,43.713,10.399,43.715,10.399,222.39
route_272,10,Location,Stazione Leopolda,43.712,10.399,43.713,10.399,111.19
route_273,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_273,1,Stop,,43.715,10.405,43.717,10.404,236.47
route_273,2,Stop,,43.714,10.408,43.715,10.405,265.52
route_273,3,Stop,,43.714,10.406,43.714,10.408,160.74
route_273,4,Stop,,43.715,10.403,43.714,10.406,265.52
route_273,5,Stop,,43.716,10.402,43.715,10.403,137.20
route_273,6,Stop,,43.716,10.399,43.716,10.402,241.11
route_273,7,Stop,,43.715,10.396,43.716,10.399,265.51
route_273,8,Stop,,43.713,10.393,43.715,10.396,328.01
route_273,9,Stop,,43.712,10.391,43.713,10.393,195.46
route_273,10,Location,Stazione San Rossore,43.711,10.39,43.712,10.391,137.20
route_274,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_274,1,Stop,,43.715,10.407,43.717,10.404,328.01
route_274,2,Stop,,43.713,10.408,43.715,10.407,236.47
route_274,3,Stop,,43.714,10.405,43.713,10.408,265.52
route_274,4,Stop,,43.716,10.402,43.714,10.405,328.01
route_274,5,Stop,,43.716,10.398,43.716,10.402,321.48
route_274,6,Stop,,43.714,10.395,43.716,10.398,328.01
route_274,7,Stop,,43.712,10.391,43.714,10.395,390.91
route_274,8,Stop,,43.711,10.388,43.712,10.391,265.53
route_274,9,Stop,,43.71,10.386,43.711,10.388,195.46
route_274,10,Location,Parco San Rossore,43.71,10.388,43.71,10.386,160.75
route_275,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_275,1,Stop,,43.716,10.405,43.717,10.404,137.20
route_275,2,Stop,,43.715,10.407,43.716,10.405,195.45
route_275,3,Stop,,43.713,10.408,43.715,10.407,236.47
route_275,4,Stop,,43.714,10.406,43.713,10.408,195.46
route_275,5,Stop,,43.715,10.403,43.714,10.406,265.52
route_275,6,Stop,,43.716,10.401,43.715,10.403,195.45
route_275,7,Stop,,43.716,10.399,43.716,10.401,160.74
route_275,8,Stop,,43.715,10.396,43.716,10.399,265.51
route_275,9,Stop,,43.714,10.394,43.715,10.396,195.45
route_275,10,Location,Lidl Pisa,43.713,10.392,43.714,10.394,195.46
route_276,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_276,1,Stop,,43.714,10.408,43.717,10.404,463.28
route_276,2,Stop,,43.71,10.409,43.714,10.408,451.98
route_276,3,Stop,,43.71,10.405,43.71,10.409,321.51
route_276,4,Stop,,43.707,10.403,43.71,10.405,370.30
route_276,5,Stop,,43.703,10.401,43.707,10.403,472.94
route_276,6,Stop,,43.7,10.399,43.703,10.401,370.31
route_276,7,Stop,,43.7,10.397,43.7,10.399,160.78
route_276,8,Stop,,43.7,10.391,43.7,10.397,482.34
route_276,9,Stop,,43.7,10.389,43.7,10.391,160.78
route_276,10,Location,McDonald's Pisa Aurelia,43.702,10.389,43.7,10.389,222.39
route_277,0,Location,Via Gabriele Vettori 18,43.717,10.404,,,
route_277,1,Stop,,43.718,10.405,43.717,10.404,137.20
route_277,2,Stop,,43.718,10.407,43.718,10.405,160.73
route_277,3,Stop,,43.72,10.407,43.718,10.407,222.39
route_277,4,Stop,,43.722,10.407,43.72,10.407,222.39
route_277,5,Stop,,43.723,10.407,43.722,10.407,111.19
route_277,6,Stop,,43.724,10.408,43.723,10.407,137.19
route_277,7,Stop,,43.725,10.41,43.724,10.408,195.43
route_277,8,Stop,,43.726,10.413,43.725,10.41,265.48
route_277,9,Stop,,43.727,10.414,43.726,10.413,137.19
route_277,10,Location,Parcheggio Via Paparelli,43.727,10.415,43.727,10.414,80.35
route_3,0,Location,Torre,43.723,10.398,,,
route_3,1,Stop,,43.722,10.401,43.723,10.398,265.49
route_3,2,Stop,,43.722,10.4,43.722,10.401,80.36
route_3,3,Stop,,43.721,10.399,43.722,10.4,137.19
route_3,4,Stop,,43.72,10.399,43.721,10.399,111.19
route_3,5,Stop,,43.719,10.397,43.72,10.399,195.44
route_3,6,Stop,,43.718,10.397,43.719,10.397,111.19
route_3,7,Stop,,43.716,10.397,43.718,10.397,222.39
route_3,8,Stop,,43.717,10.399,43.716,10.397,195.45
route_3,9,Stop,,43.717,10.4,43.717,10.399,80.37
route_3,10,Location,Via Angelo Battelli 5,43.716,10.402,43.717,10.4,195.45
route_30,0,Location,Torre,43.723,10.398,,,
route_30,1,Stop,,43.723,10.402,43.723,10.398,321.44
route_30,2,Stop,,43.724,10.407,43.723,10.402,416.90
route_30,3,Stop,,43.722,10.409,43.724,10.407,274.39
route_30,4,Stop,,43.72,10.412,43.722,10.409,327.99
route_30,5,Stop,,43.719,10.416,43.72,10.412,340.14
route_30,6,Stop,,43.719,10.417,43.719,10.416,80.36
route_30,7,Stop,,43.717,10.421,43.719,10.417,390.89
route_30,8,Stop,,43.715,10.421,43.717,10.421,222.39
